Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene name
ENSMUSG00000023990	ENSMUSG00000023990.19	ENSMUST00000113288	ENSMUST00000113288.8	Tfeb
ENSMUSG00000023990	ENSMUSG00000023990.19	ENSMUST00000113288	ENSMUST00000113288.8	Tfeb
ENSMUSG00000023990	ENSMUSG00000023990.19	ENSMUST00000113288	ENSMUST00000113288.8	Tfeb
ENSMUSG00000023990	ENSMUSG00000023990.19	ENSMUST00000113288	ENSMUST00000113288.8	Tfeb
ENSMUSG00000023990	ENSMUSG00000023990.19	ENSMUST00000024786	ENSMUST00000024786.14	Tfeb
ENSMUSG00000011267	ENSMUSG00000011267.9	ENSMUST00000108453	ENSMUST00000108453.2	Zfp296
ENSMUSG00000073209	ENSMUSG00000073209.5	ENSMUST00000101589	ENSMUST00000101589.5	Klf14
ENSMUSG00000044807	ENSMUSG00000044807.14	ENSMUST00000109135	ENSMUST00000109135.9	Zfp354c
ENSMUSG00000044807	ENSMUSG00000044807.14	ENSMUST00000000632	ENSMUST00000000632.7	Zfp354c
ENSMUSG00000044296	ENSMUSG00000044296.11	ENSMUST00000109134	ENSMUST00000109134.8	Zfp879
ENSMUSG00000044296	ENSMUSG00000044296.11	ENSMUST00000049625	ENSMUST00000049625.2	Zfp879
ENSMUSG00000026630	ENSMUSG00000026630.10	ENSMUST00000027943	ENSMUST00000027943.6	Batf3
ENSMUSG00000026630	ENSMUSG00000026630.10	ENSMUST00000027943	ENSMUST00000027943.6	Batf3
ENSMUSG00000026630	ENSMUSG00000026630.10	ENSMUST00000027943	ENSMUST00000027943.6	Batf3
ENSMUSG00000026630	ENSMUSG00000026630.10	ENSMUST00000027943	ENSMUST00000027943.6	Batf3
ENSMUSG00000048728	ENSMUSG00000048728.16	ENSMUST00000050595	ENSMUST00000050595.13	Zfp454
ENSMUSG00000048728	ENSMUSG00000048728.16	ENSMUST00000109131	ENSMUST00000109131.8	Zfp454
ENSMUSG00000048728	ENSMUSG00000048728.16	ENSMUST00000125749	ENSMUST00000125749.2	Zfp454
ENSMUSG00000048728	ENSMUSG00000048728.16	ENSMUST00000163301	ENSMUST00000163301.8	Zfp454
ENSMUSG00000049321	ENSMUSG00000049321.18	ENSMUST00000109129	ENSMUST00000109129.8	Zfp2
ENSMUSG00000049321	ENSMUSG00000049321.18	ENSMUST00000116378	ENSMUST00000116378.8	Zfp2
ENSMUSG00000049321	ENSMUSG00000049321.18	ENSMUST00000109128	ENSMUST00000109128.8	Zfp2
ENSMUSG00000020335	ENSMUSG00000020335.14	ENSMUST00000109124	ENSMUST00000109124.10	Zfp354b
ENSMUSG00000020335	ENSMUSG00000020335.14	ENSMUST00000164280	ENSMUST00000164280.2	Zfp354b
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000027941	ENSMUST00000027941.14	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000195117	ENSMUST00000195117.2	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000195117	ENSMUST00000195117.2	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000195117	ENSMUST00000195117.2	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000195117	ENSMUST00000195117.2	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000195117	ENSMUST00000195117.2	Atf3
ENSMUSG00000026628	ENSMUSG00000026628.14	ENSMUST00000195117	ENSMUST00000195117.2	Atf3
ENSMUSG00000044542	ENSMUSG00000044542.4	ENSMUST00000051159	ENSMUST00000051159.3	Prop1
ENSMUSG00000044542	ENSMUSG00000044542.4	ENSMUST00000051159	ENSMUST00000051159.3	Prop1
ENSMUSG00000044542	ENSMUSG00000044542.4	ENSMUST00000051159	ENSMUST00000051159.3	Prop1
ENSMUSG00000044542	ENSMUSG00000044542.4	ENSMUST00000051159	ENSMUST00000051159.3	Prop1
ENSMUSG00000042002	ENSMUSG00000042002.12	ENSMUST00000044790	ENSMUST00000044790.12	Foxn4
ENSMUSG00000042002	ENSMUSG00000042002.12	ENSMUST00000044790	ENSMUST00000044790.12	Foxn4
ENSMUSG00000042002	ENSMUSG00000042002.12	ENSMUST00000044790	ENSMUST00000044790.12	Foxn4
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000152023	ENSMUST00000152023.8	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000075448	ENSMUST00000075448.13	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000075448	ENSMUST00000075448.13	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000075448	ENSMUST00000075448.13	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000075448	ENSMUST00000075448.13	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000107062	ENSMUST00000107062.9	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000052018	ENSMUST00000052018.12	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000107057	ENSMUST00000107057.8	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000148930	ENSMUST00000148930.3	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000092532	ENSMUST00000092532.13	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000092532	ENSMUST00000092532.13	Nfia
ENSMUSG00000028565	ENSMUSG00000028565.19	ENSMUST00000092532	ENSMUST00000092532.13	Nfia
ENSMUSG00000020364	ENSMUSG00000020364.15	ENSMUST00000102766	ENSMUST00000102766.10	Zfp354a
ENSMUSG00000020364	ENSMUSG00000020364.15	ENSMUST00000102766	ENSMUST00000102766.10	Zfp354a
ENSMUSG00000020364	ENSMUSG00000020364.15	ENSMUST00000020628	ENSMUST00000020628.6	Zfp354a
ENSMUSG00000020364	ENSMUSG00000020364.15	ENSMUST00000020628	ENSMUST00000020628.6	Zfp354a
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000193426	ENSMUST00000193426.6	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000193426	ENSMUST00000193426.6	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000121646	ENSMUST00000121646.8	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000121646	ENSMUST00000121646.8	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000121325	ENSMUST00000121325.8	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000121325	ENSMUST00000121325.8	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000121766	ENSMUST00000121766.8	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000121766	ENSMUST00000121766.8	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000130313	ENSMUST00000130313.2	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000130313	ENSMUST00000130313.2	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000145103	ENSMUST00000145103.2	Plagl1
ENSMUSG00000019817	ENSMUSG00000019817.19	ENSMUST00000145103	ENSMUST00000145103.2	Plagl1
ENSMUSG00000071302	ENSMUSG00000071302.11	ENSMUST00000190157	ENSMUST00000190157.7	2610044O15Rik8
ENSMUSG00000071302	ENSMUSG00000071302.11	ENSMUST00000191043	ENSMUST00000191043.7	2610044O15Rik8
ENSMUSG00000071302	ENSMUSG00000071302.11	ENSMUST00000188757	ENSMUST00000188757.7	2610044O15Rik8
ENSMUSG00000071302	ENSMUSG00000071302.11	ENSMUST00000186619	ENSMUST00000186619.7	2610044O15Rik8
ENSMUSG00000071302	ENSMUSG00000071302.11	ENSMUST00000189965	ENSMUST00000189965.2	2610044O15Rik8
ENSMUSG00000071302	ENSMUSG00000071302.11	ENSMUST00000079272	ENSMUST00000079272.13	2610044O15Rik8
ENSMUSG00000027684	ENSMUSG00000027684.17	ENSMUST00000173495	ENSMUST00000173495.8	Mecom
ENSMUSG00000027684	ENSMUSG00000027684.17	ENSMUST00000108270	ENSMUST00000108270.10	Mecom
ENSMUSG00000027684	ENSMUSG00000027684.17	ENSMUST00000108270	ENSMUST00000108270.10	Mecom
ENSMUSG00000027684	ENSMUSG00000027684.17	ENSMUST00000108270	ENSMUST00000108270.10	Mecom
ENSMUSG00000027684	ENSMUSG00000027684.17	ENSMUST00000108270	ENSMUST00000108270.10	Mecom
ENSMUSG00000027684	ENSMUSG00000027684.17	ENSMUST00000108270	ENSMUST00000108270.10	Mecom
ENSMUSG00000050619	ENSMUSG00000050619.15	ENSMUST00000110661	ENSMUST00000110661.9	Zscan29
ENSMUSG00000050619	ENSMUSG00000050619.15	ENSMUST00000079024	ENSMUST00000079024.12	Zscan29
ENSMUSG00000050619	ENSMUSG00000050619.15	ENSMUST00000146243	ENSMUST00000146243.2	Zscan29
ENSMUSG00000050619	ENSMUSG00000050619.15	ENSMUST00000163766	ENSMUST00000163766.8	Zscan29
ENSMUSG00000037730	ENSMUSG00000037730.14	ENSMUST00000192715	ENSMUST00000192715.6	Mynn
ENSMUSG00000037730	ENSMUSG00000037730.14	ENSMUST00000195396	ENSMUST00000195396.6	Mynn
ENSMUSG00000037730	ENSMUSG00000037730.14	ENSMUST00000047502	ENSMUST00000047502.9	Mynn
ENSMUSG00000037730	ENSMUSG00000037730.14	ENSMUST00000195751	ENSMUST00000195751.2	Mynn
ENSMUSG00000059878	ENSMUSG00000059878.13	ENSMUST00000079749	ENSMUST00000079749.6	Zfp422
ENSMUSG00000059878	ENSMUSG00000059878.13	ENSMUST00000112880	ENSMUST00000112880.8	Zfp422
ENSMUSG00000059878	ENSMUSG00000059878.13	ENSMUST00000057540	ENSMUST00000057540.6	Zfp422
ENSMUSG00000074472	ENSMUSG00000074472.11	ENSMUST00000217301	ENSMUST00000217301.2	Zfp872
ENSMUSG00000074472	ENSMUSG00000074472.11	ENSMUST00000178901	ENSMUST00000178901.8	Zfp872
ENSMUSG00000074472	ENSMUSG00000074472.11	ENSMUST00000091508	ENSMUST00000091508.5	Zfp872
ENSMUSG00000057982	ENSMUSG00000057982.9	ENSMUST00000215618	ENSMUST00000215618.2	Zfp809
ENSMUSG00000057982	ENSMUSG00000057982.9	ENSMUST00000072465	ENSMUST00000072465.9	Zfp809
ENSMUSG00000062794	ENSMUSG00000062794.9	ENSMUST00000086281	ENSMUST00000086281.5	Zfp599
ENSMUSG00000018347	ENSMUSG00000018347.17	ENSMUST00000018491	ENSMUST00000018491.8	Zkscan6
ENSMUSG00000018347	ENSMUSG00000018347.17	ENSMUST00000071465	ENSMUST00000071465.9	Zkscan6
ENSMUSG00000066829	ENSMUSG00000066829.8	ENSMUST00000086278	ENSMUST00000086278.7	Zfp810
ENSMUSG00000066829	ENSMUSG00000066829.8	ENSMUST00000086278	ENSMUST00000086278.7	Zfp810
ENSMUSG00000066829	ENSMUSG00000066829.8	ENSMUST00000215202	ENSMUST00000215202.2	Zfp810
ENSMUSG00000066829	ENSMUSG00000066829.8	ENSMUST00000215202	ENSMUST00000215202.2	Zfp810
ENSMUSG00000006705	ENSMUSG00000006705.14	ENSMUST00000097352	ENSMUST00000097352.11	Pknox1
ENSMUSG00000006705	ENSMUSG00000006705.14	ENSMUST00000097352	ENSMUST00000097352.11	Pknox1
ENSMUSG00000006705	ENSMUSG00000006705.14	ENSMUST00000175806	ENSMUST00000175806.9	Pknox1
ENSMUSG00000006705	ENSMUSG00000006705.14	ENSMUST00000175806	ENSMUST00000175806.9	Pknox1
ENSMUSG00000006705	ENSMUSG00000006705.14	ENSMUST00000176701	ENSMUST00000176701.4	Pknox1
ENSMUSG00000006705	ENSMUSG00000006705.14	ENSMUST00000176701	ENSMUST00000176701.4	Pknox1
ENSMUSG00000059689	ENSMUSG00000059689.16	ENSMUST00000112861	ENSMUST00000112861.8	Zfp637
ENSMUSG00000059689	ENSMUSG00000059689.16	ENSMUST00000112860	ENSMUST00000112860.2	Zfp637
ENSMUSG00000059689	ENSMUSG00000059689.16	ENSMUST00000223041	ENSMUST00000223041.2	Zfp637
ENSMUSG00000059689	ENSMUSG00000059689.16	ENSMUST00000164472	ENSMUST00000164472.8	Zfp637
ENSMUSG00000038705	ENSMUSG00000038705.14	ENSMUST00000049032	ENSMUST00000049032.13	Gmeb2
ENSMUSG00000038705	ENSMUSG00000038705.14	ENSMUST00000141110	ENSMUST00000141110.8	Gmeb2
ENSMUSG00000038705	ENSMUSG00000038705.14	ENSMUST00000141003	ENSMUST00000141003.2	Gmeb2
ENSMUSG00000038705	ENSMUSG00000038705.14	ENSMUST00000130475	ENSMUST00000130475.8	Gmeb2
ENSMUSG00000042097	ENSMUSG00000042097.18	ENSMUST00000079405	ENSMUST00000079405.15	Zfp239
ENSMUSG00000042097	ENSMUSG00000042097.18	ENSMUST00000079405	ENSMUST00000079405.15	Zfp239
ENSMUSG00000042097	ENSMUSG00000042097.18	ENSMUST00000172088	ENSMUST00000172088.8	Zfp239
ENSMUSG00000042097	ENSMUSG00000042097.18	ENSMUST00000172088	ENSMUST00000172088.8	Zfp239
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000044312	ENSMUSG00000044312.5	ENSMUST00000050103	ENSMUST00000050103.2	Neurog3
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000187083	ENSMUST00000187083.7	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000187083	ENSMUST00000187083.7	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000187083	ENSMUST00000187083.7	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000015645	ENSMUST00000015645.11	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000015645	ENSMUST00000015645.11	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000015645	ENSMUST00000015645.11	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000191138	ENSMUST00000191138.7	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000191138	ENSMUST00000191138.7	Hivep2
ENSMUSG00000015501	ENSMUSG00000015501.11	ENSMUST00000191138	ENSMUST00000191138.7	Hivep2
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000094762	ENSMUST00000094762.10	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000094762	ENSMUST00000094762.10	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000049912	ENSMUST00000049912.15	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000049912	ENSMUST00000049912.15	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000208087	ENSMUST00000208087.2	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000153309	ENSMUST00000153309.8	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000141586	ENSMUST00000141586.2	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000098754	ENSMUST00000098754.5	Relb
ENSMUSG00000002983	ENSMUSG00000002983.18	ENSMUST00000098754	ENSMUST00000098754.5	Relb
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000003284	ENSMUST00000003284.16	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000209066	ENSMUST00000209066.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000209066	ENSMUST00000209066.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000209066	ENSMUST00000209066.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000209066	ENSMUST00000209066.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000209066	ENSMUST00000209066.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000209066	ENSMUST00000209066.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000107834	ENSMUST00000107834.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000107834	ENSMUST00000107834.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000107834	ENSMUST00000107834.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000107834	ENSMUST00000107834.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000107834	ENSMUST00000107834.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000107834	ENSMUST00000107834.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000207521	ENSMUST00000207521.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000207128	ENSMUST00000207128.2	Irf3
ENSMUSG00000003184	ENSMUSG00000003184.16	ENSMUST00000207129	ENSMUST00000207129.2	Irf3
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000029547	ENSMUST00000029547.10	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000029547	ENSMUST00000029547.10	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000029547	ENSMUST00000029547.10	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000029547	ENSMUST00000029547.10	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000107369	ENSMUST00000107369.2	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000107369	ENSMUST00000107369.2	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000107369	ENSMUST00000107369.2	Creb3l4
ENSMUSG00000027938	ENSMUSG00000027938.12	ENSMUST00000107369	ENSMUST00000107369.2	Creb3l4
ENSMUSG00000002486	ENSMUSG00000002486.16	ENSMUST00000131679	ENSMUST00000131679.5	Tchp
ENSMUSG00000024050	ENSMUSG00000024050.19	ENSMUST00000064694	ENSMUST00000064694.14	Wiz
ENSMUSG00000024050	ENSMUSG00000024050.19	ENSMUST00000064694	ENSMUST00000064694.14	Wiz
ENSMUSG00000030145	ENSMUSG00000030145.15	ENSMUST00000069292	ENSMUST00000069292.14	Zfp248
ENSMUSG00000030145	ENSMUSG00000030145.15	ENSMUST00000069292	ENSMUST00000069292.14	Zfp248
ENSMUSG00000030145	ENSMUSG00000030145.15	ENSMUST00000161519	ENSMUST00000161519.8	Zfp248
ENSMUSG00000030145	ENSMUSG00000030145.15	ENSMUST00000161519	ENSMUST00000161519.8	Zfp248
ENSMUSG00000030145	ENSMUSG00000030145.15	ENSMUST00000159403	ENSMUST00000159403.2	Zfp248
ENSMUSG00000030145	ENSMUSG00000030145.15	ENSMUST00000159403	ENSMUST00000159403.2	Zfp248
ENSMUSG00000072623	ENSMUSG00000072623.7	ENSMUST00000161170	ENSMUST00000161170.2	Zfp9
ENSMUSG00000072623	ENSMUSG00000072623.7	ENSMUST00000161170	ENSMUST00000161170.2	Zfp9
ENSMUSG00000045591	ENSMUSG00000045591.7	ENSMUST00000053225	ENSMUST00000053225.7	Olig3
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000118470	ENSMUST00000118470.8	Skil
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000118470	ENSMUST00000118470.8	Skil
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000118204	ENSMUST00000118204.2	Skil
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000118204	ENSMUST00000118204.2	Skil
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000029194	ENSMUST00000029194.12	Skil
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000029194	ENSMUST00000029194.12	Skil
ENSMUSG00000027660	ENSMUSG00000027660.17	ENSMUST00000029194	ENSMUST00000029194.12	Skil
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000187978	ENSMUST00000187978.7	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000187978	ENSMUST00000187978.7	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000187978	ENSMUST00000187978.7	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000187978	ENSMUST00000187978.7	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000187978	ENSMUST00000187978.7	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000027171	ENSMUST00000027171.12	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000186107	ENSMUST00000186107.7	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000132949	ENSMUST00000132949.3	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000180952	ENSMUST00000180952.8	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000180952	ENSMUST00000180952.8	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000180952	ENSMUST00000180952.8	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000180952	ENSMUST00000180952.8	Carf
ENSMUSG00000026017	ENSMUSG00000026017.14	ENSMUST00000180952	ENSMUST00000180952.8	Carf
ENSMUSG00000024298	ENSMUSG00000024298.16	ENSMUST00000159086	ENSMUST00000159086.10	Zfp871
ENSMUSG00000024298	ENSMUSG00000024298.16	ENSMUST00000057501	ENSMUST00000057501.9	Zfp871
ENSMUSG00000055202	ENSMUSG00000055202.12	ENSMUST00000200914	ENSMUST00000200914.5	Zfp811
ENSMUSG00000055202	ENSMUSG00000055202.12	ENSMUST00000234594	ENSMUST00000234594.2	Zfp811
ENSMUSG00000055202	ENSMUSG00000055202.12	ENSMUST00000080905	ENSMUST00000080905.7	Zfp811
ENSMUSG00000095253	ENSMUSG00000095253.5	ENSMUST00000202988	ENSMUST00000202988.4	Zfp799
ENSMUSG00000095253	ENSMUSG00000095253.5	ENSMUST00000201876	ENSMUST00000201876.4	Zfp799
ENSMUSG00000095253	ENSMUSG00000095253.5	ENSMUST00000202759	ENSMUST00000202759.2	Zfp799
ENSMUSG00000095253	ENSMUSG00000095253.5	ENSMUST00000201499	ENSMUST00000201499.2	Zfp799
ENSMUSG00000095253	ENSMUSG00000095253.5	ENSMUST00000179695	ENSMUST00000179695.5	Zfp799
ENSMUSG00000095325	ENSMUSG00000095325.4	ENSMUST00000228075	ENSMUST00000228075.3	Zfp870
ENSMUSG00000095325	ENSMUSG00000095325.4	ENSMUST00000235054	ENSMUST00000235054.2	Zfp870
ENSMUSG00000095325	ENSMUSG00000095325.4	ENSMUST00000178401	ENSMUST00000178401.2	Zfp870
ENSMUSG00000053600	ENSMUSG00000053600.9	ENSMUST00000039132	ENSMUST00000039132.9	Zfp472
ENSMUSG00000053600	ENSMUSG00000053600.9	ENSMUST00000234770	ENSMUST00000234770.2	Zfp472
ENSMUSG00000038648	ENSMUSG00000038648.6	ENSMUST00000041093	ENSMUST00000041093.6	Creb3l2
ENSMUSG00000038648	ENSMUSG00000038648.6	ENSMUST00000041093	ENSMUST00000041093.6	Creb3l2
ENSMUSG00000038648	ENSMUSG00000038648.6	ENSMUST00000041093	ENSMUST00000041093.6	Creb3l2
ENSMUSG00000038648	ENSMUSG00000038648.6	ENSMUST00000041093	ENSMUST00000041093.6	Creb3l2
ENSMUSG00000038648	ENSMUSG00000038648.6	ENSMUST00000041093	ENSMUST00000041093.6	Creb3l2
ENSMUSG00000053390	ENSMUSG00000053390.17	ENSMUST00000141815	ENSMUST00000141815.3	Zfp952
ENSMUSG00000053390	ENSMUSG00000053390.17	ENSMUST00000141815	ENSMUST00000141815.3	Zfp952
ENSMUSG00000053390	ENSMUSG00000053390.17	ENSMUST00000087666	ENSMUST00000087666.11	Zfp952
ENSMUSG00000053390	ENSMUSG00000053390.17	ENSMUST00000087666	ENSMUST00000087666.11	Zfp952
ENSMUSG00000053390	ENSMUSG00000053390.17	ENSMUST00000157017	ENSMUST00000157017.2	Zfp952
ENSMUSG00000053390	ENSMUSG00000053390.17	ENSMUST00000157017	ENSMUST00000157017.2	Zfp952
ENSMUSG00000067430	ENSMUSG00000067430.8	ENSMUST00000087654	ENSMUST00000087654.5	Zfp763
ENSMUSG00000067430	ENSMUSG00000067430.8	ENSMUST00000087654	ENSMUST00000087654.5	Zfp763
ENSMUSG00000067424	ENSMUSG00000067424.14	ENSMUST00000131722	ENSMUST00000131722.9	Zfp563
ENSMUSG00000067424	ENSMUSG00000067424.14	ENSMUST00000153072	ENSMUST00000153072.8	Zfp563
ENSMUSG00000067424	ENSMUSG00000067424.14	ENSMUST00000140829	ENSMUST00000140829.2	Zfp563
ENSMUSG00000094441	ENSMUSG00000094441.3	ENSMUST00000008830	ENSMUST00000008830.10	Zfp955a
ENSMUSG00000094441	ENSMUSG00000094441.3	ENSMUST00000008830	ENSMUST00000008830.10	Zfp955a
ENSMUSG00000096910	ENSMUSG00000096910.3	ENSMUST00000099414	ENSMUST00000099414.5	Zfp955b
ENSMUSG00000096910	ENSMUSG00000096910.3	ENSMUST00000099414	ENSMUST00000099414.5	Zfp955b
ENSMUSG00000003929	ENSMUSG00000003929.12	ENSMUST00000054072	ENSMUST00000054072.9	Zfp81
